"method","rep","direction","penalty","AUC"
"ComBat",44,"array_to_seq","ridge",0.891330891330891
"ComBat",44,"seq_to_array","lasso",0.87973137973138
"ComBat",44,"seq_to_array","elastic_net",0.890720390720391
"ComBat",44,"seq_to_array","ridge",0.768620268620269
"ComBat",45,"array_to_seq","lasso",0.852869352869353
"ComBat",45,"array_to_seq","elastic_net",0.823565323565324
"ComBat",45,"array_to_seq","ridge",0.827228327228327
"ComBat",45,"seq_to_array","lasso",0.815628815628816
"ComBat",45,"seq_to_array","elastic_net",0.854090354090354
"ComBat",45,"seq_to_array","ridge",0.802808302808303
"ComBat",46,"array_to_seq","lasso",0.793650793650794
"ComBat",46,"array_to_seq","elastic_net",0.766178266178266
"ComBat",46,"array_to_seq","ridge",0.792429792429792
"ComBat",46,"seq_to_array","lasso",0.827228327228327
"ComBat",46,"seq_to_array","elastic_net",0.868131868131868
"ComBat",46,"seq_to_array","ridge",0.697191697191697
"ComBat",47,"array_to_seq","lasso",0.847985347985348
"ComBat",47,"array_to_seq","elastic_net",0.841269841269841
"ComBat",47,"array_to_seq","ridge",0.838217338217338
"ComBat",47,"seq_to_array","lasso",0.766178266178266
"ComBat",47,"seq_to_array","elastic_net",0.815018315018315
"ComBat",47,"seq_to_array","ridge",0.567155067155067
"ComBat",48,"array_to_seq","lasso",0.796092796092796
"ComBat",48,"array_to_seq","elastic_net",0.812576312576313
"ComBat",48,"array_to_seq","ridge",0.805250305250305
"ComBat",48,"seq_to_array","lasso",0.725885225885226
"ComBat",48,"seq_to_array","elastic_net",0.787545787545788
"ComBat",48,"seq_to_array","ridge",0.761904761904762
"ComBat",49,"array_to_seq","lasso",0.870573870573871
"ComBat",49,"array_to_seq","elastic_net",0.883394383394383
"ComBat",49,"array_to_seq","ridge",0.852258852258852
"ComBat",49,"seq_to_array","lasso",0.761904761904762
"ComBat",49,"seq_to_array","elastic_net",0.799145299145299
"ComBat",49,"seq_to_array","ridge",0.545787545787546
"ComBat",50,"array_to_seq","lasso",0.846764346764347
"ComBat",50,"array_to_seq","elastic_net",0.854700854700855
"ComBat",50,"array_to_seq","ridge",0.812576312576313
"ComBat",50,"seq_to_array","lasso",0.82051282051282
"ComBat",50,"seq_to_array","elastic_net",0.827228327228327
"ComBat",50,"seq_to_array","ridge",0.658119658119658
