"method","rep","direction","penalty","AUC"
"Angel",49,"array_to_seq","ridge",0.868742368742369
"Angel",49,"seq_to_array","lasso",0.802808302808303
"Angel",49,"seq_to_array","elastic_net",0.82051282051282
"Angel",49,"seq_to_array","ridge",0.85958485958486
"Angel",50,"array_to_seq","lasso",0.828449328449329
"Angel",50,"array_to_seq","elastic_net",0.818681318681319
"Angel",50,"array_to_seq","ridge",0.821123321123321
"Angel",50,"seq_to_array","lasso",0.82967032967033
"Angel",50,"seq_to_array","elastic_net",0.831501831501831
"Angel",50,"seq_to_array","ridge",0.772283272283272
