"method","rep","direction","penalty","AUC"
"ComBat_seq",28,"array_to_seq","lasso",0.831501831501832
"ComBat_seq",28,"array_to_seq","elastic_net",0.823565323565324
"ComBat_seq",28,"array_to_seq","ridge",0.82967032967033
"ComBat_seq",28,"seq_to_array","lasso",0.812576312576313
"ComBat_seq",28,"seq_to_array","elastic_net",0.830891330891331
"ComBat_seq",28,"seq_to_array","ridge",0.880952380952381
"ComBat_seq",29,"array_to_seq","lasso",0.881562881562882
"ComBat_seq",29,"array_to_seq","elastic_net",0.827838827838828
"ComBat_seq",29,"array_to_seq","ridge",0.818681318681319
"ComBat_seq",29,"seq_to_array","lasso",0.801587301587302
"ComBat_seq",29,"seq_to_array","elastic_net",0.841269841269841
"ComBat_seq",29,"seq_to_array","ridge",0.879120879120879
"ComBat_seq",30,"array_to_seq","lasso",0.783882783882784
"ComBat_seq",30,"array_to_seq","elastic_net",0.824786324786325
"ComBat_seq",30,"array_to_seq","ridge",0.854090354090354
"ComBat_seq",30,"seq_to_array","lasso",0.8003663003663
"ComBat_seq",30,"seq_to_array","elastic_net",0.844932844932845
"ComBat_seq",30,"seq_to_array","ridge",0.824175824175824
"ComBat_seq",31,"array_to_seq","lasso",0.83028083028083
"ComBat_seq",31,"array_to_seq","elastic_net",0.830891330891331
"ComBat_seq",31,"array_to_seq","ridge",0.796703296703297
"ComBat_seq",31,"seq_to_array","lasso",0.783272283272283
"ComBat_seq",31,"seq_to_array","elastic_net",0.830891330891331
"ComBat_seq",31,"seq_to_array","ridge",0.857142857142857
"ComBat_seq",32,"array_to_seq","lasso",0.714285714285714
"ComBat_seq",32,"array_to_seq","elastic_net",0.804029304029304
"ComBat_seq",32,"array_to_seq","ridge",0.819291819291819
"ComBat_seq",32,"seq_to_array","lasso",0.768009768009768
"ComBat_seq",32,"seq_to_array","elastic_net",0.824175824175824
"ComBat_seq",32,"seq_to_array","ridge",0.912698412698413
"ComBat_seq",33,"array_to_seq","lasso",0.802808302808303
"ComBat_seq",33,"array_to_seq","elastic_net",0.803418803418803
"ComBat_seq",33,"array_to_seq","ridge",0.7997557997558
"ComBat_seq",33,"seq_to_array","lasso",0.894993894993895
"ComBat_seq",33,"seq_to_array","elastic_net",0.906593406593407
"ComBat_seq",33,"seq_to_array","ridge",0.874236874236874
"ComBat_seq",34,"array_to_seq","lasso",0.730769230769231
"ComBat_seq",34,"array_to_seq","elastic_net",0.734432234432234
"ComBat_seq",34,"array_to_seq","ridge",0.847374847374847
"ComBat_seq",34,"seq_to_array","lasso",0.787851037851038
"ComBat_seq",34,"seq_to_array","elastic_net",0.879120879120879
"ComBat_seq",34,"seq_to_array","ridge",0.907203907203907
"ComBat_seq",35,"array_to_seq","lasso",0.694749694749695
"ComBat_seq",35,"array_to_seq","elastic_net",0.789377289377289
"ComBat_seq",35,"array_to_seq","ridge",0.746031746031746
"ComBat_seq",35,"seq_to_array","lasso",0.832112332112332
"ComBat_seq",35,"seq_to_array","elastic_net",0.840659340659341
"ComBat_seq",35,"seq_to_array","ridge",0.874847374847375
"ComBat_seq",36,"array_to_seq","lasso",0.752136752136752
"ComBat_seq",36,"array_to_seq","elastic_net",0.742979242979243
"ComBat_seq",36,"array_to_seq","ridge",0.817460317460317
"ComBat_seq",36,"seq_to_array","lasso",0.829059829059829
"ComBat_seq",36,"seq_to_array","elastic_net",0.852869352869353
"ComBat_seq",36,"seq_to_array","ridge",0.884615384615385
"ComBat_seq",37,"array_to_seq","lasso",0.816849816849817
"ComBat_seq",37,"array_to_seq","elastic_net",0.86019536019536
"ComBat_seq",37,"array_to_seq","ridge",0.827838827838828
"ComBat_seq",37,"seq_to_array","lasso",0.816239316239316
"ComBat_seq",37,"seq_to_array","elastic_net",0.853479853479853
"ComBat_seq",37,"seq_to_array","ridge",0.863858363858364
"ComBat_seq",38,"array_to_seq","lasso",0.783272283272283
"ComBat_seq",38,"array_to_seq","elastic_net",0.786935286935287
"ComBat_seq",38,"array_to_seq","ridge",0.818681318681319
"ComBat_seq",38,"seq_to_array","lasso",0.825396825396825
"ComBat_seq",38,"seq_to_array","elastic_net",0.840659340659341
"ComBat_seq",38,"seq_to_array","ridge",0.786324786324786
"ComBat_seq",39,"array_to_seq","lasso",0.845543345543346
"ComBat_seq",39,"array_to_seq","elastic_net",0.818681318681319
"ComBat_seq",39,"array_to_seq","ridge",0.880952380952381
"ComBat_seq",39,"seq_to_array","lasso",0.830891330891331
"ComBat_seq",39,"seq_to_array","elastic_net",0.867521367521368
"ComBat_seq",39,"seq_to_array","ridge",0.867521367521368
"ComBat_seq",40,"array_to_seq","lasso",0.843101343101343
"ComBat_seq",40,"array_to_seq","elastic_net",0.830891330891331
"ComBat_seq",40,"array_to_seq","ridge",0.826007326007326
"ComBat_seq",40,"seq_to_array","lasso",0.84004884004884
"ComBat_seq",40,"seq_to_array","elastic_net",0.857142857142857
"ComBat_seq",40,"seq_to_array","ridge",0.836385836385836
"ComBat_seq",41,"array_to_seq","lasso",0.788766788766789
"ComBat_seq",41,"array_to_seq","elastic_net",0.80952380952381
"ComBat_seq",41,"array_to_seq","ridge",0.819291819291819
